"","Stationnumber","weekday","Rideoutminusin"
"947","30134","Mon",-0.0780141843971631
"948","30134","Sat",-0.0555555555555556
"949","30134","Sun",-0.179611650485437
"950","30134","Thu",0.0285714285714286
"951","30134","Tue",-0.304
"952","30134","Wed",0
"953","30135","Fri",-0.0462962962962963
"954","30135","Mon",-0.134453781512605
"955","30135","Sat",-0.348214285714286
"956","30135","Sun",-0.0202020202020202
"957","30135","Thu",0.00862068965517241
"958","30135","Tue",-0.0860215053763441
"959","30135","Wed",0.0483870967741935
"960","30136","Fri",0.102040816326531
"961","30136","Mon",0
"962","30136","Sat",0.336633663366337
"963","30136","Sun",0.223404255319149
"964","30136","Thu",0.029126213592233
"965","30136","Tue",0.0736842105263158
"966","30136","Wed",-0.0392156862745098
"967","30137","Fri",0.410891089108911
"968","30137","Mon",0.407582938388626
"969","30137","Sat",0.108225108225108
"970","30137","Sun",0.213333333333333
"971","30137","Thu",0.440860215053763
"972","30137","Tue",0.377358490566038
"973","30137","Wed",0.398104265402844
"974","30138","Fri",0.0566037735849057
"975","30138","Mon",-0.0689655172413793
"976","30138","Sat",0.219512195121951
"977","30138","Sun",0.0208333333333333
"978","30138","Thu",0
"979","30138","Tue",0.0967741935483871
"980","30138","Wed",-0.106060606060606
"981","30139","Fri",0.479166666666667
"982","30139","Mon",0.222222222222222
"983","30139","Sat",-0.615384615384615
"984","30139","Sun",0.857142857142857
"985","30139","Thu",0.208333333333333
"986","30139","Tue",0.271186440677966
"987","30139","Wed",0.304347826086957
"988","30140","Fri",0.216216216216216
"989","30140","Mon",0.176470588235294
"990","30140","Sat",0.451612903225806
"991","30140","Sun",0.375
"992","30140","Thu",0.172413793103448
"993","30140","Tue",0.180722891566265
"994","30140","Wed",0.112244897959184
"995","30141","Fri",0.0125523012552301
"996","30141","Mon",-0.051948051948052
"997","30141","Sat",0.116564417177914
"998","30141","Sun",0.157894736842105
"999","30141","Thu",-0.0580357142857143
"1000","30141","Tue",-0.104166666666667
"1001","30141","Wed",-0.00454545454545455
"1002","30142","Fri",-0.0107238605898123
"1003","30142","Mon",0.129746835443038
"1004","30142","Sat",-0.0350404312668464
"1005","30142","Sun",0.273529411764706
"1006","30142","Thu",0.0552147239263804
"1007","30142","Tue",-0.00986842105263158
"1008","30142","Wed",0
"1009","30143","Fri",-0.04
"1010","30143","Mon",-0.0329113924050633
"1011","30143","Sat",-0.28
"1012","30143","Sun",-0.0498533724340176
"1013","30143","Thu",-0.193954659949622
"1014","30143","Tue",-0.1015625
"1015","30143","Wed",-0.128787878787879
"1016","30144","Fri",-0.158914728682171
"1017","30144","Mon",-0.375
"1018","30144","Sat",0.045045045045045
"1019","30144","Sun",0.0250783699059561
"1020","30144","Thu",-0.0938775510204082
"1021","30144","Tue",-0.223484848484848
"1022","30144","Wed",-0.092
"1023","30145","Fri",0.121621621621622
"1024","30145","Mon",0.175675675675676
"1025","30145","Sat",0.113636363636364
"1026","30145","Sun",0.222222222222222
"1027","30145","Thu",0.0714285714285714
"1028","30145","Tue",0.0980392156862745
"1029","30145","Wed",0.0227272727272727
"1030","30146","Fri",-0.130434782608696
"1031","30146","Mon",-0.0869565217391304
"1032","30146","Sat",-0.0869565217391304
"1033","30146","Sun",0.0344827586206897
"1034","30146","Thu",-0.151515151515152
"1035","30146","Tue",0
"1036","30146","Wed",-0.037037037037037
"1037","30146-A","Fri",-1.07142857142857
"1038","30146-A","Mon",-0.5
"1039","30146-A","Sat",-1.67857142857143
"1040","30146-A","Sun",-0.6
"1041","30146-A","Thu",0.166666666666667
"1042","30146-A","Tue",0.0769230769230769
"1043","30146-A","Wed",-0.125
"1044","30147","Fri",-0.0602409638554217
"1045","30147","Mon",-0.0480349344978166
"1046","30147","Sat",-0.0228136882129278
"1047","30147","Sun",-0.0714285714285714
"1048","30147","Thu",-0.181395348837209
"1049","30147","Tue",-0.201923076923077
"1050","30147","Wed",-0.105022831050228
"1051","30148","Fri",-0.176991150442478
"1052","30148","Mon",-0.117117117117117
"1053","30148","Sat",-0.103896103896104
"1054","30148","Sun",-0.101063829787234
"1055","30148","Thu",-0.0408163265306122
"1056","30148","Tue",-0.0857142857142857
"1057","30148","Wed",0
"1058","30149","Fri",-0.265873015873016
"1059","30149","Mon",-0.282511210762332
"1060","30149","Sat",-0.407284768211921
"1061","30149","Sun",-0.421875
"1062","30149","Thu",-0.0816326530612245
"1063","30149","Tue",-0.208092485549133
"1064","30149","Wed",-0.103825136612022
"1065","30150","Fri",0.294117647058824
"1066","30150","Mon",-0.0816326530612245
"1067","30150","Sat",0.201834862385321
"1068","30150","Sun",0.182608695652174
"1069","30150","Thu",-0.212121212121212
"1070","30150","Tue",-0.161290322580645
"1071","30150","Wed",-0.05
"1072","30151","Fri",0.153846153846154
"1073","30151","Mon",0.0238095238095238
"1074","30151","Sat",0.138755980861244
"1075","30151","Sun",0.0147783251231527
"1076","30151","Thu",-0.0549450549450549
"1077","30151","Tue",0.0294117647058824
"1078","30151","Wed",-0.0648148148148148
"1079","30152","Fri",-0.228
"1080","30152","Mon",0.0218579234972678
"1081","30152","Sat",-0.204460966542751
"1082","30152","Sun",-0.227272727272727
"1083","30152","Thu",-0.0328638497652582
"1084","30152","Tue",-0.195979899497487
"1085","30152","Wed",-0.202830188679245
"1086","30153","Fri",0.173076923076923
"1087","30153","Mon",0.168224299065421
"1088","30153","Sat",0.152046783625731
"1089","30153","Sun",0.184782608695652
"1090","30153","Thu",-0.0229885057471264
"1091","30153","Tue",0.125
"1092","30153","Wed",0.106666666666667
"1093","30154","Fri",-0.0217821782178218
"1094","30154","Mon",-0.131991051454139
"1095","30154","Sat",-0.408624229979466
"1096","30154","Sun",-0.227176220806794
"1097","30154","Thu",0.124735729386892
"1098","30154","Tue",0.00867678958785249
"1099","30154","Wed",0.0273684210526316
"1100","30155","Fri",-0.0699300699300699
"1101","30155","Mon",0.0596026490066225
"1102","30155","Sat",-0.0551724137931034
"1103","30155","Sun",-0.137142857142857
"1104","30155","Thu",0.0661764705882353
"1105","30155","Tue",0.162790697674419
"1106","30155","Wed",-0.00645161290322581
"1107","30156","Fri",-0.0561797752808989
"1108","30156","Mon",-0.12258064516129
"1109","30156","Sat",-0.0717131474103586
"1110","30156","Sun",-0.0912408759124088
"1111","30156","Thu",-0.115942028985507
"1112","30156","Tue",-0.101449275362319
"1113","30156","Wed",-0.129496402877698
"1114","30157","Fri",-0.190647482014388
"1115","30157","Mon",0.0204918032786885
"1116","30157","Sat",-0.129518072289157
"1117","30157","Sun",-0.0823170731707317
"1118","30157","Thu",-0.0758928571428571
"1119","30157","Tue",-0.0751173708920188
"1120","30157","Wed",-0.0510204081632653
"1121","30158","Fri",-0.394658753709199
"1122","30158","Mon",-0.335294117647059
"1123","30158","Sat",-0.628992628992629
"1124","30158","Sun",-0.654676258992806
"1125","30158","Thu",-0.218241042345277
"1126","30158","Tue",-0.335640138408304
"1127","30158","Wed",-0.368421052631579
"1128","30159","Fri",-0.0759493670886076
"1129","30159","Mon",0.0561797752808989
"1130","30159","Sat",-0.305732484076433
"1131","30159","Sun",-0.197860962566845
"1132","30159","Thu",-0.051948051948052
"1133","30159","Tue",0.114754098360656
"1134","30159","Wed",-0.025974025974026
"1135","30160","Fri",0.0253521126760563
"1136","30160","Mon",0.00298507462686567
"1137","30160","Sat",0.281842818428184
"1138","30160","Sun",-0.002710027100271
"1139","30160","Thu",0.0618892508143322
"1140","30160","Tue",0.0612244897959184
"1141","30160","Wed",0.0474683544303797
"1142","30161","Fri",-0.127167630057803
"1143","30161","Mon",-0.0980392156862745
"1144","30161","Sat",0.03
"1145","30161","Sun",-0.180790960451977
"1146","30161","Thu",0.0816326530612245
"1147","30161","Tue",0.05625
"1148","30161","Wed",0.0532544378698225
"1149","30162","Fri",-0.0380952380952381
"1150","30162","Mon",-0.0645161290322581
"1151","30162","Sat",0.209150326797386
"1152","30162","Sun",0.10752688172043
"1153","30162","Thu",-0.137254901960784
"1154","30162","Tue",-0.105263157894737
"1155","30162","Wed",0.104651162790698
"1156","30163","Fri",-0.264705882352941
"1157","30163","Mon",0.106870229007634
"1158","30163","Sat",-0.0740740740740741
"1159","30163","Sun",0.0303030303030303
"1160","30163","Thu",-0.109375
"1161","30163","Tue",-0.0132450331125828
"1162","30163","Wed",-0.107784431137725
"1163","30164","Fri",0.0601503759398496
"1164","30164","Mon",-0.343434343434343
"1165","30164","Sat",0.00613496932515337
"1166","30164","Sun",-0.118012422360248
"1167","30164","Thu",-0.252336448598131
"1168","30164","Tue",-0.318681318681319
"1169","30164","Wed",-0.288659793814433
"1170","30165","Fri",-0.037037037037037
"1171","30165","Mon",-0.033112582781457
"1172","30165","Sat",0.0307017543859649
"1173","30165","Sun",0.0166666666666667
"1174","30165","Thu",-0.0916666666666667
"1175","30165","Tue",-0.0521739130434783
"1176","30165","Wed",-0.0760869565217391
"1177","30166","Fri",-0.121951219512195
"1178","30166","Mon",-0.112
"1179","30166","Sat",-0.114551083591331
"1180","30166","Sun",0.038781163434903
"1181","30166","Thu",-0.0327102803738318
"1182","30166","Tue",0.0775862068965517
"1183","30166","Wed",0.0361990950226244
"1184","30167","Fri",-0.0303030303030303
"1185","30167","Mon",-0.186666666666667
"1186","30167","Sat",-0.0708661417322835
"1187","30167","Sun",-0.0283687943262411
"1188","30167","Thu",-0.214285714285714
"1189","30167","Tue",-0.329113924050633
"1190","30167","Wed",-0.0610687022900763
"1191","30168","Fri",-0.25
"1192","30168","Mon",0.0465116279069767
"1193","30168","Sat",0.0829268292682927
"1194","30168","Sun",0.175
"1195","30168","Thu",-0.05
"1196","30168","Tue",0.0256410256410256
"1197","30168","Wed",-0.234042553191489
"1198","30169","Fri",0.0784313725490196
"1199","30169","Mon",-0.243589743589744
"1200","30169","Sat",-0.146892655367232
"1201","30169","Sun",-0.28125
"1202","30169","Thu",-0.154929577464789
"1203","30169","Tue",-0.0307692307692308
"1204","30169","Wed",-0.0689655172413793
"1205","30170","Fri",0.0239234449760766
"1206","30170","Mon",-0.12037037037037
"1207","30170","Sat",0.188034188034188
"1208","30170","Sun",0.145669291338583
"1209","30170","Thu",0.0613207547169811
"1210","30170","Tue",0.158371040723982
"1211","30170","Wed",0.0408163265306122
"1212","30171","Fri",0.195121951219512
"1213","30171","Mon",0.174089068825911
"1214","30171","Sat",0.429292929292929
"1215","30171","Sun",-0.00546448087431694
"1216","30171","Thu",0.147859922178988
"1217","30171","Tue",0.158333333333333
"1218","30171","Wed",0.0474137931034483
"1219","30172","Fri",-0.00530503978779841
"1220","30172","Mon",-0.0427807486631016
"1221","30172","Sat",0.223756906077348
"1222","30172","Sun",0.1375
"1223","30172","Thu",0.153846153846154
"1224","30172","Tue",0.00269541778975741
"1225","30172","Wed",0.140540540540541
"1226","30173","Fri",-0.07
"1227","30173","Mon",-0.078125
"1228","30173","Sat",-0.0288461538461538
"1229","30173","Sun",0.0277777777777778
"1230","30173","Thu",-0.00900900900900901
"1231","30173","Tue",0.150943396226415
"1232","30173","Wed",-0.0963855421686747
"1233","30174","Fri",-0.155844155844156
"1234","30174","Mon",-0.072289156626506
"1235","30174","Sat",-0.0765765765765766
"1236","30174","Sun",-0.0128755364806867
"1237","30174","Thu",-0.0985915492957746
"1238","30174","Tue",0.101010101010101
"1239","30174","Wed",-0.0296296296296296
"1240","30175","Fri",-0.0410958904109589
"1241","30175","Mon",-0.197183098591549
"1242","30175","Sat",-0.245901639344262
"1243","30175","Sun",-0.0588235294117647
"1244","30175","Thu",-0.0289855072463768
"1245","30175","Tue",0.0238095238095238
"1246","30175","Wed",0.148148148148148
"1247","30176","Fri",0.183406113537118
"1248","30176","Mon",0.241545893719807
"1249","30176","Sat",0.212543554006969
"1250","30176","Sun",0.265384615384615
"1251","30176","Thu",0.116822429906542
"1252","30176","Tue",0.134259259259259
"1253","30176","Wed",0.101010101010101
"1254","30177","Fri",-0.0140845070422535
"1255","30177","Mon",-0.161290322580645
"1256","30177","Sat",-0.196969696969697
"1257","30177","Sun",-0.0769230769230769
"1258","30177","Thu",-0.389830508474576
"1259","30177","Tue",0.025
"1260","30177","Wed",-0.25531914893617
"1261","30178","Fri",0.223880597014925
"1262","30178","Mon",0.177966101694915
"1263","30178","Sat",-0.0472972972972973
"1264","30178","Sun",0.333333333333333
"1265","30178","Thu",0.168
"1266","30178","Tue",0.162393162393162
"1267","30178","Wed",0.109375
"1268","30179","Fri",-0.0397350993377483
"1269","30179","Mon",0.0373134328358209
"1270","30179","Sat",0.019047619047619
"1271","30179","Sun",0.519607843137255
"1272","30179","Thu",-0.0878378378378378
"1273","30179","Tue",0.0748299319727891
"1274","30179","Wed",0.036231884057971
"1275","30180","Fri",-0.0266272189349112
"1276","30180","Mon",-0.0372881355932203
"1277","30180","Sat",0.114982578397213
"1278","30180","Sun",-0.076158940397351
"1279","30180","Thu",0.0398671096345515
"1280","30180","Tue",0.00655737704918033
"1281","30180","Wed",0.0276923076923077
"1282","30181","Fri",-0.0418410041841004
"1283","30181","Mon",0.0945273631840796
"1284","30181","Sat",0.0862944162436548
"1285","30181","Sun",0.212903225806452
"1286","30181","Thu",0.0982142857142857
"1287","30181","Tue",0.130630630630631
"1288","30181","Wed",-0.0224215246636771
"1289","30182","Fri",0.0100250626566416
"1290","30182","Mon",-0.0244565217391304
"1291","30182","Sat",-0.16452442159383
"1292","30182","Sun",-0.270949720670391
"1293","30182","Thu",-0.0775193798449612
"1294","30182","Tue",0.103448275862069
"1295","30182","Wed",0.0710526315789474
"1296","30183","Fri",0.0972850678733032
"1297","30183","Mon",0.206730769230769
"1298","30183","Sat",0.277955271565495
"1299","30183","Sun",0.158576051779935
"1300","30183","Thu",0.196759259259259
"1301","30183","Tue",0.201856148491879
"1302","30183","Wed",0.12751677852349
"1303","30184","Fri",0.253333333333333
"1304","30184","Mon",0.155440414507772
"1305","30184","Sat",0.293577981651376
"1306","30184","Sun",0.519083969465649
"1307","30184","Thu",0.148648648648649
"1308","30184","Tue",0.114058355437666
"1309","30184","Wed",0.100529100529101
"1310","30185","Fri",0.167400881057269
"1311","30185","Mon",-0.104265402843602
"1312","30185","Sat",0.179775280898876
"1313","30185","Sun",0.121693121693122
"1314","30185","Thu",0.12962962962963
"1315","30185","Tue",0.0884955752212389
"1316","30185","Wed",0.100456621004566
"1317","30186","Fri",0.0747474747474747
"1318","30186","Mon",0.132780082987552
"1319","30186","Sat",0.24945295404814
"1320","30186","Sun",0.224824355971897
"1321","30186","Thu",0.065173116089613
"1322","30186","Tue",0.142259414225941
"1323","30186","Wed",0.106122448979592
"1324","30187","Fri",0.259036144578313
"1325","30187","Mon",0.226973684210526
"1326","30187","Sat",0.173913043478261
"1327","30187","Sun",0.13968253968254
"1328","30187","Thu",0.314189189189189
"1329","30187","Tue",0.160606060606061
"1330","30187","Wed",0.176079734219269
"1331","30188","Fri",-0.0547945205479452
"1332","30188","Mon",-0.115068493150685
"1333","30188","Sat",-0.00364963503649635
"1334","30188","Sun",0.0524475524475524
"1335","30188","Thu",-0.0380434782608696
"1336","30188","Tue",-0.196185286103542
"1337","30188","Wed",-0.164021164021164
"1338","30189","Fri",0.282407407407407
"1339","30189","Mon",0.112612612612613
"1340","30189","Sat",0.100278551532033
"1341","30189","Sun",-0.00571428571428571
"1342","30189","Thu",0.227586206896552
"1343","30189","Tue",0.122685185185185
"1344","30189","Wed",0.106818181818182
"1345","30190","Fri",0
"1346","30190","Mon",0.139130434782609
"1347","30190","Sat",-0.0752688172043011
"1348","30190","Sun",-0.0816326530612245
"1349","30190","Thu",-0.121951219512195
"1350","30190","Tue",0.0476190476190476
"1351","30190","Wed",0.0882352941176471
"1352","30191","Fri",0.104166666666667
"1353","30191","Mon",0.109090909090909
"1354","30191","Sat",0
"1355","30191","Sun",-0.0943396226415094
"1356","30191","Thu",0.0666666666666667
"1357","30191","Tue",0.3
"1358","30191","Wed",-0.0731707317073171
"1359","30192","Fri",-0.472727272727273
"1360","30192","Mon",0.0625
"1361","30192","Sat",0.0638297872340425
"1362","30192","Sun",-0.0392156862745098
"1363","30192","Thu",-0.0602409638554217
"1364","30192","Tue",-0.0227272727272727
"1365","30192","Wed",-0.0537634408602151
"1366","30193","Fri",-0.722222222222222
"1367","30193","Mon",-0.275
"1368","30193","Sat",0.0425531914893617
"1369","30193","Sun",0.45
"1370","30193","Thu",-0.236842105263158
"1371","30193","Tue",-0.229166666666667
"1372","30193","Wed",-0.2
"1373","30194","Fri",0.36036036036036
"1374","30194","Mon",0.205882352941176
"1375","30194","Sat",0.161904761904762
"1376","30194","Sun",0.265822784810127
"1377","30194","Thu",0.073394495412844
"1378","30194","Tue",-0.0112359550561798
"1379","30194","Wed",0.0761904761904762
"1380","30195","Fri",0.224358974358974
"1381","30195","Mon",0.215686274509804
"1382","30195","Sat",0.69
"1383","30195","Sun",0.265486725663717
"1384","30195","Thu",0.591463414634146
"1385","30195","Tue",0.398773006134969
"1386","30195","Wed",0.284023668639053
"1387","30196","Fri",-0.256637168141593
"1388","30196","Mon",-0.092436974789916
"1389","30196","Sat",0.0410958904109589
"1390","30196","Sun",0.194029850746269
"1391","30196","Thu",-0.324786324786325
"1392","30196","Tue",-0.0661157024793388
"1393","30196","Wed",-0.0491803278688525
"1394","30197","Fri",0.0205128205128205
"1395","30197","Mon",0.0764705882352941
"1396","30197","Sat",-0.15625
"1397","30197","Sun",0.235955056179775
"1398","30197","Thu",0.0785340314136126
"1399","30197","Tue",-0.0952380952380952
"1400","30197","Wed",0.0114285714285714
"1401","30198","Fri",-0.933333333333333
"1402","30198","Mon",0
"1403","30198","Sat",-0.166666666666667
"1404","30198","Sun",-0.133333333333333
"1405","30198","Thu",-0.272727272727273
"1406","30198","Tue",0.142857142857143
"1407","30198","Wed",-0.111111111111111
"1408","NRHQ","Fri",-0.135135135135135
"1409","NRHQ","Mon",0.0882352941176471
"1410","NRHQ","Sat",-0.08
"1411","NRHQ","Sun",-0.0416666666666667
"1412","NRHQ","Thu",-0.111111111111111
"1413","NRHQ","Tue",-0.032258064516129
"1414","NRHQ","Wed",0
